tem,rain,rain%,cloud,pressure,wind,gust,forecast,dateTime,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
16,0,0,32,1024,8,13,14,2010102906,0,0,0,0,0,0,0,0,0,1,0,0
21,0,0,26,1025,12,13,14,2010102909,0,0,0,0,0,0,0,0,0,1,0,0
25,0,0,21,1022,12,13,0,2010102912,0,0,0,0,0,0,0,0,0,1,0,0
25,0,0,20,1020,9,12,0,2010102915,0,0,0,0,0,0,0,0,0,1,0,0
17,0,0,17,1022,5,11,0,2010102918,0,0,0,0,0,0,0,0,0,1,0,0
16,0,0,11,1024,5,11,0,2010102921,0,0,0,0,0,0,0,0,0,1,0,0
15,0,0,4,1025,7,14,0,2010103000,0,0,0,0,0,0,0,0,0,1,0,0
13,0,0,4,1025,8,15,0,2010103003,0,0,0,0,0,0,0,0,0,1,0,0
15,0,0,4,1026,12,19,0,2010103006,0,0,0,0,0,0,0,0,0,1,0,0
22,0,0,1,1025,14,16,0,2010103009,0,0,0,0,0,0,0,0,0,1,0,0
25,0,0,0,1023,12,13,0,2010103012,0,0,0,0,0,0,0,0,0,1,0,0
27,0,0,0,1021,7,8,0,2010103015,0,0,0,0,0,0,0,0,0,1,0,0
20,0,0,0,1023,4,9,0,2010103018,0,0,0,0,0,0,0,0,0,1,0,0
18,0,0,0,1023,5,10,0,2010103021,0,0,0,0,0,0,0,0,0,1,0,0
16,0,0,0,1023,5,11,0,2010103100,0,0,0,0,0,0,0,0,0,1,0,0
15,0,0,0,1022,6,11,0,2010103103,0,0,0,0,0,0,0,0,0,1,0,0
16,0,0,0,1023,5,6,0,2010103106,0,0,0,0,0,0,0,0,0,1,0,0
25,0,0,0,1023,8,9,0,2010103109,0,0,0,0,0,0,0,0,0,1,0,0
27,0,0,0,1020,6,7,0,2010103112,0,0,0,0,0,0,0,0,0,1,0,0
28,0,0,0,1018,4,5,0,2010103115,0,0,0,0,0,0,0,0,0,1,0,0
20,0,0,0,1019,3,7,0,2010103118,0,0,0,0,0,0,0,0,0,1,0,0
18,0,0,0,1020,3,5,0,2010103121,0,0,0,0,0,0,0,0,0,1,0,0
17,0,0,0,1020,5,11,0,2010110100,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,1019,5,10,0,2010110103,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,1020,5,6,0,2010110106,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1020,6,7,0,2010110109,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,1017,7,8,0,2010110112,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,1015,4,4,0,2010110115,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1017,3,6,0,2010110118,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,1018,3,7,0,2010110121,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,3,1019,6,13,0,2010110200,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,4,1019,6,13,0,2010110203,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,5,1021,9,13,0,2010110206,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,2,1020,9,11,0,2010110209,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,1018,11,13,0,2010110212,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,1018,6,7,0,2010110215,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,1020,6,13,0,2010110218,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1021,6,13,0,2010110221,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,1021,7,13,0,2010110300,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,1021,7,11,0,2010110303,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,0,1023,6,7,0,2010110306,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1023,12,13,0,2010110309,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,1020,13,15,0,2010110312,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,1019,8,10,0,2010110315,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,2,1021,3,5,0,2010110318,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,6,1022,6,13,0,2010110321,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,5,1022,8,16,0,2010110400,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,5,1021,8,14,0,2010110403,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,2,1022,5,6,0,2010110406,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1022,12,13,0,2010110409,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,4,1018,12,14,0,2010110412,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,12,1017,7,8,0,2010110415,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,20,1019,5,10,0,2010110418,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,8,1020,6,13,0,2010110421,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,9,1020,8,16,0,2010110500,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,46,1019,7,15,14,2010110503,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,24,1021,8,12,0,2010110506,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,5,1021,9,11,0,2010110509,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,4,1017,6,7,0,2010110512,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,5,1016,3,3,0,2010110515,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,4,1017,2,4,0,2010110518,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,4,1019,2,4,0,2010110521,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,3,1018,5,11,0,2010110600,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,3,1017,5,10,0,2010110603,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,3,1018,4,5,0,2010110606,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,1018,7,8,0,2010110609,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,1015,5,5,0,2010110612,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,1014,3,4,0,2010110615,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1015,3,5,0,2010110618,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1016,4,9,0,2010110621,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,1016,2,5,0,2010110700,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,0,1016,3,5,0,2010110703,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1018,5,6,0,2010110706,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,1019,6,7,0,2010110709,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,1016,7,8,0,2010110712,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,0,1015,5,6,0,2010110715,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1016,3,5,0,2010110718,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,1018,2,4,0,2010110721,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1018,6,12,0,2010110800,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,1018,6,10,0,2010110803,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,0,1019,9,11,0,2010110806,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,0,1020,9,11,0,2010110809,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,1017,12,13,0,2010110812,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,0,1017,6,7,0,2010110815,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,0,1019,4,9,0,2010110818,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,0,1021,6,13,0,2010110821,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,0,1022,7,13,0,2010110900,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,0,1022,8,12,0,2010110903,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,1,1023,5,6,0,2010110906,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,2,1023,10,12,0,2010110909,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,0,1020,11,12,0,2010110912,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,3,1019,5,6,0,2010110915,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,4,1020,3,5,0,2010110918,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,2,1021,3,5,0,2010110921,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,5,1020,3,6,0,2010111000,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,12,1019,5,9,0,2010111003,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,17,1020,3,5,0,2010111006,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,16,1021,4,4,0,2010111009,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,22,1017,3,4,0,2010111012,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,28,1016,2,3,14,2010111015,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,24,1017,3,6,0,2010111018,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,26,1017,3,6,0,2010111021,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,29,1017,3,6,0,2010111100,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,34,1017,3,6,0,2010111103,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,44,1018,4,6,14,2010111106,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,43,1019,4,5,14,2010111109,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,44,1017,4,5,14,2010111112,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,36,1015,6,8,14,2010111115,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,23,1016,1,2,0,2010111118,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,13,1017,3,6,0,2010111121,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,16,1016,5,10,0,2010111200,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,26,1015,6,12,14,2010111203,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,19,1016,6,10,0,2010111206,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,19,1016,7,8,0,2010111209,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,15,1013,6,7,0,2010111212,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,16,1012,6,7,0,2010111215,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,11,1013,13,26,0,2010111218,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,12,1015,5,11,0,2010111221,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,9,1015,1,2,0,2010111300,0,0,0,0,0,0,0,0,0,0,1,0
16,0,0,13,1015,4,8,0,2010111303,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,15,1016,4,6,0,2010111306,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,28,1017,3,4,14,2010111309,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,46,1015,4,5,14,2010111312,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,23,1014,5,6,0,2010111315,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,23,1016,4,8,0,2010111318,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,24,1018,4,9,0,2010111321,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,22,1018,0,1,0,2010111400,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,22,1018,4,8,0,2010111403,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,39,1019,2,3,14,2010111406,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,72,1020,3,4,1,2010111409,0,0,0,0,0,0,0,0,0,0,1,0
33,0,0,27,1017,3,3,14,2010111412,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,44,1017,7,9,14,2010111415,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,40,1018,6,11,14,2010111418,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,41,1020,4,7,14,2010111421,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,46,1020,3,5,14,2010111500,0,0,0,0,0,0,0,0,0,0,1,0
25,0.1,0,83,1019,5,8,1,2010111503,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,68,1020,4,7,1,2010111506,0,0,0,0,0,0,0,0,0,0,1,0
25,0.5,0,100,1021,6,8,5,2010111509,0,0,0,0,0,0,0,0,0,0,1,0
26,0.9,0,90,1019,5,6,6,2010111512,0,0,0,0,0,0,0,0,0,0,1,0
26,0.4,0,71,1018,3,5,15,2010111515,0,0,0,0,0,0,0,0,0,0,1,0
22,0.5,0,74,1019,6,12,15,2010111518,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,89,1020,6,13,13,2010111521,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,71,1020,9,17,1,2010111600,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,65,1020,7,13,1,2010111603,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,54,1020,10,16,14,2010111606,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,46,1021,8,10,14,2010111609,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,15,1018,10,11,0,2010111612,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,27,1015,4,5,14,2010111615,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,21,1017,6,12,0,2010111618,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,24,1019,4,8,0,2010111621,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,29,1018,3,6,14,2010111700,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,48,1018,5,10,14,2010111703,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,75,1018,8,11,1,2010111706,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,54,1020,1,2,14,2010111709,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,37,1017,4,5,14,2010111712,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,41,1015,6,8,14,2010111715,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,13,1016,6,13,0,2010111718,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,9,1018,7,12,0,2010111721,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,23,1018,4,7,0,2010111800,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,50,1018,2,4,8,2010111803,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,60,1018,4,5,14,2010111806,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,77,1020,4,5,1,2010111809,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,88,1016,4,4,13,2010111812,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,62,1015,1,2,14,2010111815,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,19,1017,5,11,0,2010111818,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,38,1018,5,10,14,2010111821,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,76,1019,2,4,1,2010111900,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,91,1018,6,10,13,2010111903,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,36,1019,11,17,14,2010111906,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,42,1019,9,10,14,2010111909,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,33,1016,9,11,14,2010111912,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,24,1014,4,5,0,2010111915,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,13,1015,4,9,0,2010111918,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,13,1016,5,11,0,2010111921,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,9,1015,4,8,0,2010112000,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,7,1013,2,5,0,2010112003,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,5,1014,1,1,0,2010112006,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,8,1013,2,2,0,2010112009,0,0,0,0,0,0,0,0,0,0,1,0
31,0,0,5,1010,6,7,0,2010112012,0,0,0,0,0,0,0,0,0,0,1,0
29,0,0,8,1008,9,11,0,2010112015,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,6,1009,12,22,0,2010112018,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,19,1011,8,12,0,2010112021,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,19,1011,4,7,0,2010112100,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,100,1009,3,5,2,2010112103,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,60,1010,5,6,14,2010112106,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,69,1011,5,5,1,2010112109,0,0,0,0,0,0,0,0,0,0,1,0
30,0,0,44,1009,7,8,14,2010112112,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,91,1008,9,13,13,2010112115,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,90,1010,6,9,13,2010112118,0,0,0,0,0,0,0,0,0,0,1,0
22,0,0,84,1012,5,8,1,2010112121,0,0,0,0,0,0,0,0,0,0,1,0
22,0.3,0,95,1012,4,6,5,2010112200,0,0,0,0,0,0,0,0,0,0,1,0
21,1.1,0,95,1012,9,14,6,2010112203,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,96,1013,4,6,13,2010112206,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,56,1014,11,13,14,2010112209,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,10,1012,12,14,0,2010112212,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,10,1011,5,6,0,2010112215,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,20,1012,6,13,0,2010112218,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,53,1014,4,9,14,2010112221,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,63,1014,5,9,1,2010112300,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,100,1014,4,6,13,2010112303,0,0,0,0,0,0,0,0,0,0,1,0
20,0.2,0,100,1015,5,7,5,2010112306,0,0,0,0,0,0,0,0,0,0,1,0
22,0.2,0,100,1016,5,6,5,2010112309,0,0,0,0,0,0,0,0,0,0,1,0
26,0.2,0,55,1013,4,5,15,2010112312,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,35,1012,5,6,14,2010112315,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,32,1013,3,7,14,2010112318,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,48,1014,6,11,14,2010112321,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,71,1014,6,11,8,2010112400,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,88,1014,4,7,8,2010112403,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,83,1015,7,11,1,2010112406,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,74,1016,6,7,1,2010112409,0,0,0,0,0,0,0,0,0,0,1,0
29,0.1,0,51,1014,10,11,14,2010112412,0,0,0,0,0,0,0,0,0,0,1,0
27,1.1,0,95,1014,9,12,7,2010112415,0,0,0,0,0,0,0,0,0,0,1,0
25,1.4,0,78,1016,8,14,7,2010112418,0,0,0,0,0,0,0,0,0,0,1,0
25,0.5,0,87,1017,4,7,7,2010112421,0,0,0,0,0,0,0,0,0,0,1,0
21,2.1,0,100,1017,11,16,6,2010112500,0,0,0,0,0,0,0,0,0,0,1,0
18,1.7,0,100,1018,10,14,6,2010112503,0,0,0,0,0,0,0,0,0,0,1,0
18,2.2,0,84,1019,12,19,6,2010112506,0,0,0,0,0,0,0,0,0,0,1,0
18,0.8,0,84,1021,10,13,6,2010112509,0,0,0,0,0,0,0,0,0,0,1,0
20,0.6,0,76,1018,13,15,5,2010112512,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,78,1016,6,8,1,2010112515,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,86,1017,5,8,1,2010112518,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,87,1018,3,5,1,2010112521,0,0,0,0,0,0,0,0,0,0,1,0
18,0.2,0,91,1018,5,7,5,2010112600,0,0,0,0,0,0,0,0,0,0,1,0
18,0.3,0,91,1017,5,8,5,2010112603,0,0,0,0,0,0,0,0,0,0,1,0
18,0.5,0,71,1018,7,10,15,2010112606,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,94,1019,5,6,13,2010112609,0,0,0,0,0,0,0,0,0,0,1,0
25,0.1,0,95,1016,6,7,13,2010112612,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,59,1014,2,2,14,2010112615,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,85,1016,4,8,1,2010112618,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,89,1017,4,7,13,2010112621,0,0,0,0,0,0,0,0,0,0,1,0
19,0.1,0,95,1017,2,3,13,2010112700,0,0,0,0,0,0,0,0,0,0,1,0
19,0.1,0,87,1016,4,6,1,2010112703,0,0,0,0,0,0,0,0,0,0,1,0
19,0.1,0,64,1017,10,15,1,2010112706,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,95,1018,3,4,13,2010112709,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,68,1015,4,5,1,2010112712,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,79,1014,3,4,1,2010112715,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,37,1015,6,14,14,2010112718,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,35,1017,6,11,14,2010112721,0,0,0,0,0,0,0,0,0,0,1,0
18,0,0,15,1017,3,5,8,2010112800,0,0,0,0,0,0,0,0,0,0,1,0
17,0,0,49,1017,3,6,8,2010112803,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,57,1017,4,5,14,2010112806,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,41,1018,4,4,14,2010112809,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,34,1015,2,2,14,2010112812,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,53,1015,4,6,14,2010112815,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,86,1016,4,7,1,2010112818,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,89,1018,2,3,13,2010112821,0,0,0,0,0,0,0,0,0,0,1,0
21,0.2,0,92,1018,4,7,5,2010112900,0,0,0,0,0,0,0,0,0,0,1,0
20,0.5,0,99,1018,6,9,5,2010112903,0,0,0,0,0,0,0,0,0,0,1,0
19,0.5,0,70,1018,8,11,15,2010112906,0,0,0,0,0,0,0,0,0,0,1,0
25,0,0,75,1019,2,2,1,2010112909,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,57,1016,3,3,14,2010112912,0,0,0,0,0,0,0,0,0,0,1,0
27,0,0,39,1015,4,5,14,2010112915,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,45,1015,6,11,14,2010112918,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,86,1017,6,11,1,2010112921,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,82,1016,3,4,1,2010113000,0,0,0,0,0,0,0,0,0,0,1,0
20,0.1,0,87,1016,3,4,1,2010113003,0,0,0,0,0,0,0,0,0,0,1,0
20,0.2,0,83,1017,6,8,5,2010113006,0,0,0,0,0,0,0,0,0,0,1,0
22,0.1,0,76,1018,5,5,1,2010113009,0,0,0,0,0,0,0,0,0,0,1,0
27,0.1,0,48,1015,5,6,14,2010113012,0,0,0,0,0,0,0,0,0,0,1,0
26,0,0,52,1015,6,8,14,2010113015,0,0,0,0,0,0,0,0,0,0,1,0
21,0,0,32,1015,9,16,14,2010113018,0,0,0,0,0,0,0,0,0,0,1,0
20,0,0,89,1018,4,8,13,2010113021,0,0,0,0,0,0,0,0,0,0,1,0
19,0,0,66,1017,5,8,1,2010120100,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,52,1016,6,10,14,2010120103,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,58,1017,6,9,14,2010120106,0,0,0,0,0,0,0,0,0,0,0,1
22,0,0,44,1018,6,7,14,2010120109,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,22,1014,7,8,0,2010120112,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,7,1013,3,3,0,2010120115,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,5,1014,1,2,0,2010120118,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,6,1016,1,2,0,2010120121,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,6,1016,1,3,0,2010120200,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,5,1016,2,4,0,2010120203,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,5,1018,5,9,0,2010120206,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,7,1019,6,7,0,2010120209,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,4,1016,7,8,0,2010120212,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,7,1016,4,5,0,2010120215,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,6,1017,7,14,0,2010120218,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,6,1019,6,12,0,2010120221,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,5,1020,6,12,0,2010120300,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,2,1019,6,10,0,2010120303,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,1020,7,8,0,2010120306,0,0,0,0,0,0,0,0,0,0,0,1
26,0,0,0,1020,8,10,0,2010120309,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,0,1017,8,9,0,2010120312,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,0,1017,4,4,0,2010120315,0,0,0,0,0,0,0,0,0,0,0,1
25,0,0,0,1017,3,7,0,2010120318,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,0,1018,3,7,0,2010120321,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,1018,1,3,0,2010120400,0,0,0,0,0,0,0,0,0,0,0,1
17,0,0,0,1017,1,3,0,2010120403,0,0,0,0,0,0,0,0,0,0,0,1
19,0,0,0,1017,2,2,0,2010120406,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,2,1017,3,3,0,2010120409,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,1,1014,5,6,0,2010120412,0,0,0,0,0,0,0,0,0,0,0,1
28,0,0,4,1013,8,9,0,2010120415,0,0,0,0,0,0,0,0,0,0,0,1
21,0,0,4,1014,8,11,0,2010120418,0,0,0,0,0,0,0,0,0,0,0,1
20,0,0,4,1015,6,10,0,2010120421,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,16,1014,4,8,8,2010120500,0,0,0,0,0,0,0,0,0,0,0,1
16,0,0,100,1013,1,2,2,2010120503,0,0,0,0,0,0,0,0,0,0,0,1
18,0,0,21,1014,1,1,0,2010120506,0,0,0,0,0,0,0,0,0,0,0,1
27,0,0,16,1015,4,4,0,2010120509,0,0,0,0,0,0,0,0,0,0,0,1
32,0,0,3,1012,5,5,0,2010120512,0,0,0,0,0,0,0,0,0,0,0,1
31,0,0,3,1011,6,7,0,2010120515,0,0,0,0,0,0,0,0,0,0,0,1
